School_Unit_Name,Elementary_school_cases,Middle_school_cases,High_school_cases,Gender,Reporting_date
COLEGIUL NATIONAL IENACHITA VACARESCU TARGOVISTE,329,443,38,M,2019-11-28
Colegiul National I.L.Caragiale,670,245,665,M,2012-07-08
COLEGIUL NATIONAL IOAN SLAVICI SATU MARE,189,8,78,F,2019-12-19
COLEGIUL NATIONAL ION C. BRATIANU PITESTI,353,577,707,M,2020-09-28
Colegiul National Ion Creanga,41,40,282,F,2013-10-27
COLEGIUL NATIONAL ION LUCA CARAGIALE MORENI,504,30,465,M,2017-01-22
COLEGIUL NATIONAL ION LUCA CARAGIALE MUNICIPIUL PLOIESTI,156,158,472,M,2012-06-22
COLEGIUL NATIONAL ION MAIORESCU GIURGIU,621,404,573,F,2012-04-10
COLEGIUL NATIONAL ION MINULESCU SLATINA,247,368,227,F,2019-06-07
Colegiul National Ion Neculce,116,383,512,M,2018-07-11
COLEGIUL NATIONAL IOSIF VULCAN ORADEA,505,7,733,M,2017-10-01
Colegiul National Iulia Hasdeu,128,387,81,M,2020-11-29
Colegiul National 'Johannes Honterus' Brasov,566,188,73,F,2020-04-15
COLEGIUL NATIONAL 'KEMAL ATATURK' MEDGIDIA,648,529,92,F,2013-01-20
COLEGIUL NATIONAL LIVIU REBREANU BISTRITA,337,631,471,F,2014-10-25
COLEGIUL NATIONAL MARTON ARON MIERCUREA CIUC,288,348,598,F,2011-10-28
Colegiul National Matei Basarab,738,3,187,F,2020-06-21
Colegiul National Mihai Eminescu,552,266,254,F,2013-03-17
COLEGIUL NATIONAL 'MIHAI EMINESCU' CONSTANTA,34,389,39,M,2016-12-15
COLEGIUL NATIONAL MIHAI EMINESCU IASI,405,161,334,F,2019-08-19
COLEGIUL NATIONAL MIHAI EMINESCU MUNICIPIUL BUZAU,486,462,14,M,2015-08-04
COLEGIUL NATIONAL MIHAI EMINESCU ORADEA,371,698,331,M,2013-10-14
COLEGIUL NATIONAL MIHAI EMINESCU PETROSANI,513,25,730,F,2017-01-11
COLEGIUL NATIONAL MIHAI EMINESCU SATU MARE,148,56,174,F,2020-11-01
COLEGIUL NATIONAL MIHAI EMINESCU SUCEAVA,84,424,360,M,2012-04-07
COLEGIUL NATIONAL MIHAI EMINESCU TOPLITA,574,427,453,M,2020-07-27
Colegiul National Mihai Viteazul,288,212,699,M,2012-06-30
COLEGIUL NATIONAL MIHAI VITEAZUL MUNICIPIUL PLOIESTI,308,320,438,M,2018-12-09
Colegiul National Mihai Viteazul Sfantu Gheorghe,676,216,29,M,2017-06-20
COLEGIUL NATIONAL MIHAI VITEAZUL SLOBOZIA,16,388,266,F,2015-08-21
COLEGIUL NATIONAL MIHAI VITEAZUL TURDA,490,379,353,F,2013-03-07
COLEGIUL NATIONAL MIHAIL SADOVEANU PASCANI,728,388,90,F,2012-03-25
COLEGIUL NATIONAL MILITAR ALEXANDRU IOAN CUZA CONSTANTA,352,603,241,M,2019-12-22
COLEGIUL NATIONAL MILITAR DIMITRIE CANTEMIR BREAZA,237,421,441,F,2011-11-22
COLEGIUL NATIONAL MILITAR STEFAN CEL MARE CAMPULUNG MOLDOVENESC,622,7,677,F,2011-08-10
COLEGIUL NATIONAL 'MIRCEA CEL BATRAN' CONSTANTA,95,673,149,F,2018-02-01
COLEGIUL NATIONAL MIRCEA ELIADE RESITA,164,659,426,F,2017-03-12
COLEGIUL NATIONAL MIRCEA ELIADE SIGHISOARA,669,463,658,F,2014-01-12
COLEGIUL NATIONAL MOISE NICOARA ARAD,219,677,59,M,2015-04-10
COLEGIUL NATIONAL NICHITA STANESCU MUNICIPIUL PLOIESTI,280,228,467,M,2020-09-11
COLEGIUL NATIONAL NICOLAE BALCESCU,148,34,527,M,2021-07-05
COLEGIUL NATIONAL NICOLAE GRIGORESCU MUNICIPIUL CAMPINA,301,595,477,F,2015-02-23
COLEGIUL NATIONAL NICOLAE IORGA ORASUL VALENII DE MUNTE,38,419,42,M,2019-12-20
COLEGIUL NATIONAL NICOLAE TITULESCU PUCIOASA,85,335,371,F,2012-11-16
COLEGIUL NATIONAL NICU GANE FALTICENI,66,749,223,F,2021-07-13
Colegiul National Octav Onicescu,313,140,315,F,2016-03-28
COLEGIUL NATIONAL OCTAVIAN GOGA MARGHITA,262,191,418,F,2016-05-08
COLEGIUL NATIONAL OCTAVIAN GOGA MIERCUREA CIUC,501,397,398,F,2016-12-21
COLEGIUL NATIONAL OCTAVIAN GOGA SIBIU,9,385,164,M,2013-04-10
COLEGIUL NATIONAL ONISIFOR GHIBU ORADEA,365,687,551,F,2014-09-29
COLEGIUL NATIONAL PEDAGOGIC ANDREI SAGUNA SIBIU,198,50,279,M,2012-10-24
COLEGIUL NATIONAL PEDAGOGIC CARMEN SYLVA TIMISOARA,440,12,633,M,2014-01-19
COLEGIUL NATIONAL PEDAGOGIC CAROL I CAMPULUNG,206,178,135,M,2011-09-27
COLEGIUL NATIONAL PEDAGOGIC 'CONSTANTIN BRATESCU' CONSTANTA,600,95,489,F,2020-05-16
COLEGIUL NATIONAL PEDAGOGIC DUMITRU PANAITESCU PERPESSICIUS,263,67,315,F,2013-11-23
COLEGIUL NATIONAL PEDAGOGIC GHEORGHE LAZAR CLUJ-NAPOCA,372,210,343,M,2020-09-25
COLEGIUL NATIONAL PEDAGOGIC MIHAI EMINESCU TIRGU MURES,670,507,90,M,2016-12-26
COLEGIUL NATIONAL PEDAGOGIC MIRCEA SCARLAT ALEXANDRIA,578,268,513,M,2016-03-13
COLEGIUL NATIONAL PEDAGOGIC REGINA MARIA DEVA,657,387,142,M,2013-09-29
COLEGIUL NATIONAL PEDAGOGIC SPIRU HARET MUNICIPIUL BUZAU,1,433,692,F,2015-05-29
COLEGIUL NATIONAL PEDAGOGIC STEFAN CEL MARE BACAU,77,635,238,F,2015-04-06
COLEGIUL NATIONAL PEDAGOGIC STEFAN ODOBLEJA,303,610,537,F,2016-12-01
COLEGIUL NATIONAL PETRU RARES BECLEAN,124,653,505,F,2017-12-07
COLEGIUL NATIONAL PETRU RARES MUNICIPIUL PIATRA-NEAMT,542,66,615,M,2016-11-15
COLEGIUL NATIONAL PETRU RARES SUCEAVA,647,417,82,F,2018-09-18
COLEGIUL NATIONAL PREPARANDIA-DIMITRIE TICHINDEAL ARAD,428,537,347,M,2016-05-27
COLEGIUL NATIONAL RADU GRECEANU SLATINA,538,179,244,F,2020-06-04
Colegiul National 'Radu Negru' Fagaras,37,418,57,M,2013-06-29
COLEGIUL NATIONAL ROMAN VODA MUNICIPIUL ROMAN,102,188,331,F,2012-12-24
COLEGIUL NATIONAL SAMUEL VON BRUKENTHAL SIBIU,404,295,40,M,2021-07-20
COLEGIUL NATIONAL SAMUIL VULCAN BEIUS,496,503,570,M,2018-12-05
Colegiul National Sfantul Sava,371,471,81,F,2012-01-15
COLEGIUL NATIONAL SILVANIA ZALAU,616,314,326,M,2013-03-25
COLEGIUL NATIONAL SIMION BARNUTIU SIMLEU SILVANIEI,138,361,68,M,2017-05-17
Colegiul National Spiru Haret,326,18,92,M,2020-07-01
Colegiul National Szekely Miko Sfantu Gheorghe,37,498,305,F,2016-07-10
Colegiul National Scoala Centrala,562,418,717,F,2013-04-28
COLEGIUL NATIONAL STEFAN CEL MARE HARLAU,174,132,74,M,2018-08-11
COLEGIUL NATIONAL STEFAN CEL MARE ORAS TARGU NEAMT,363,433,498,F,2017-04-11
COLEGIUL NATIONAL STEFAN CEL MARE SUCEAVA,740,155,167,F,2013-04-16
COLEGIUL NATIONAL TEODOR NES SALONTA,53,670,10,F,2019-11-11
COLEGIUL NATIONAL TRAIAN,233,214,315,F,2020-08-10
COLEGIUL NATIONAL TRAIAN DODA CARANSEBES,358,301,497,F,2012-01-15
COLEGIUL NATIONAL TRAIAN LALESCU RESITA,366,168,455,M,2011-11-15
Colegiul National 'Unirea' Brasov,535,114,195,M,2014-07-05
COLEGIUL NATIONAL UNIREA TIRGU MURES,453,537,648,F,2012-07-05
COLEGIUL NATIONAL UNIREA TURNU MAGURELE,394,199,345,F,2017-06-17
COLEGIUL NATIONAL VASILE ALECSANDRI BACAU,655,315,494,M,2018-02-14
COLEGIUL NATIONAL VASILE GOLDIS ARAD,400,353,620,M,2016-10-06
Colegiul National Victor Babes,315,318,555,M,2020-03-28
COLEGIUL NATIONAL VLADIMIR STREINU GAESTI,370,538,165,F,2019-01-06
COLEGIUL NATIONAL VLAICU VODA CURTEA DE ARGES,17,441,161,M,2020-11-08
COLEGIUL NATIONAL ZINCA GOLESCU PITESTI,573,85,69,F,2020-01-27
COLEGIUL NATIONALGRIGORE MOISIL URZICENI,490,307,390,M,2018-12-13
COLEGIUL NICOLAE PAULESCU MUNICIPIUL RAMNICU SARAT,424,135,256,F,2017-11-26
Colegiul 'Nicolae Titulescu' Brasov,737,746,139,F,2013-02-11
COLEGIUL N.V. KARPEN BACAU,583,379,612,F,2015-05-17
COLEGIUL PARTICULAR VASILE GOLDIS ARAD,31,630,259,F,2014-06-03
COLEGIUL PEDAGOGIC VASILE LUPU IASI,54,733,286,M,2015-04-27
Colegiul pentru Agricultura si Industrie Alimentara 'Tara Barsei' Prejmer,403,582,591,F,2018-01-15
COLEGIUL REFORMAT BACZKAMADARASI KIS GERGELY ODORHEIU SECUIESC,276,538,712,M,2018-01-24
COLEGIUL RICHARD WURMBRAND IASI,655,532,444,F,2015-11-30
Colegiul Romano-Catolic Sfantul Iosif,295,320,424,M,2020-09-18
COLEGIUL SILVIC BUCOVINA CAMPULUNG MOLDOVENESC,519,484,50,M,2021-01-22
COLEGIUL SILVIC THEODOR PIETRARU BRANESTI,574,618,309,F,2017-12-28
COLEGIUL SPIRU HARET MUNICIPIUL PLOIESTI,266,341,712,M,2021-01-22
COLEGIUL SCOALA NATIONALA DE GAZ MEDIAS,414,156,428,M,2017-10-05
COLEGIUL TEHNIC ALESANDRU PAPIU ILARIAN ZALAU,28,281,740,F,2019-03-23
COLEGIUL TEHNIC ALEXANDRU IOAN CUZA SUCEAVA,140,312,309,M,2015-01-10
COLEGIUL TEHNIC ALEXANDRU ROMAN ALESD,668,130,209,M,2019-02-27
COLEGIUL TEHNIC ANA ASLAN CLUJ-NAPOCA,728,273,511,F,2011-12-13
Colegiul Tehnic Anghel Saligny,4,726,644,M,2014-01-04
COLEGIUL TEHNIC ANGHEL SALIGNY BAIA MARE,679,310,351,M,2012-05-11
COLEGIUL TEHNIC ANGHEL SALIGNY CLUJ-NAPOCA,561,25,9,M,2018-11-19
COLEGIUL TEHNIC APULUM ALBA IULIA,269,541,359,F,2012-12-19
COLEGIUL TEHNIC ARMAND CALINESCU PITESTI,608,438,553,F,2020-12-29
COLEGIUL TEHNIC AUGUST TREBONIU LAURIAN AGNITA,117,556,529,M,2014-03-19
COLEGIUL TEHNIC AUREL VLAICU BAIA MARE,360,211,28,M,2012-02-24
COLEGIUL TEHNIC AUTO TRAIAN VUIA FOCSANI,328,158,588,M,2016-10-30
COLEGIUL TEHNIC BATTHYANY IGNAC GHEORGHENI,568,464,401,F,2012-03-25
Colegiul Tehnic Carol I,227,606,261,F,2021-04-30
COLEGIUL TEHNIC CAMPULUNG,317,609,168,F,2014-12-30
COLEGIUL TEHNIC CD NENITESCU BAIA MARE,726,1,3,F,2013-11-18
COLEGIUL TEHNIC CIBINIUM SIBIU,160,471,72,M,2012-05-25
COLEGIUL TEHNIC CONSTANTIN BRANCUSI PETRILA,734,421,292,M,2015-09-02
Colegiul Tehnic Costin D. Nenitescu,84,205,488,M,2013-10-17
COLEGIUL TEHNIC COSTIN D. NENITESCU PITESTI,132,746,531,M,2012-12-04
COLEGIUL TEHNIC DANUBIANA MUNICIPIUL ROMAN,729,283,616,F,2018-11-25
Colegiul Tehnic de Aeronautica Henri Coanda,181,420,739,F,2016-11-09
Colegiul Tehnic de Arhitectura Si Lucrari Publice Ioan N. Socolescu,705,40,89,F,2020-07-05
COLEGIUL TEHNIC DE CAI FERATE UNIREA PASCANI,399,368,580,M,2021-03-14
COLEGIUL TEHNIC DE COMUNICATII AUGUSTIN MAIOR CLUJ-NAPOCA,277,474,213,M,2021-06-05
Colegiul Tehnic de Industrie Alimentara Dumitru Motoc,481,145,77,M,2011-09-03
COLEGIUL TEHNIC DE INDUSTRIE ALIMENTARA SUCEAVA,272,157,283,M,2018-02-28
Colegiul Tehnic de Posta si Telecomunicatii Gheorghe Airinei,439,142,562,M,2018-09-20
Colegiul Tehnic de Transporturi Brasov,65,581,394,M,2013-09-28
COLEGIUL TEHNIC DE TRANSPORTURI MUNICIPIUL PIATRA-NEAMT,504,560,458,F,2015-10-08
COLEGIUL TEHNIC DE TRANSPORTURI TRANSILVANIA CLUJ-NAPOCA,119,233,371,F,2011-09-08
COLEGIUL TEHNIC DIMITRIE GHIKA COMANESTI,107,634,471,F,2017-02-09
Colegiul Tehnic Dimitrie Leonida,378,111,156,F,2014-08-25
Colegiul Tehnic Dinicu Golescu,55,32,411,F,2017-10-29
Colegiul Tehnic 'Dr. Alexandru Barbat' Victoria,409,563,734,F,2014-03-06
Colegiul Tehnic Edmond Nicolau,523,706,405,M,2017-08-06
COLEGIUL TEHNIC EDMOND NICOLAU FOCSANI,422,618,701,F,2012-09-04
COLEGIUL TEHNIC EMANUIL UNGUREANU TIMISOARA,151,464,552,M,2015-02-26
Colegiul Tehnic Energetic,395,357,497,F,2015-07-15
COLEGIUL TEHNIC ENERGETIC CLUJ-NAPOCA,623,194,510,F,2013-11-29
Colegiul Tehnic Energetic 'Remus Radulet' Brasov,143,560,38,M,2016-10-11
COLEGIUL TEHNIC ENERGETIC SIBIU,728,111,715,M,2018-03-14
Colegiul Tehnic Feroviar Mihai I,204,506,211,F,2018-05-25
COLEGIUL TEHNIC FORESTIER MUNICIPIUL CAMPINA,268,127,466,M,2018-08-19
COLEGIUL TEHNIC FORESTIER MUNICIPIUL PIATRA-NEAMT,186,468,231,F,2011-12-23
COLEGIUL TEHNIC GEORGE BARITIU BAIA MARE,24,424,528,M,2015-01-15
Colegiul Tehnic Gheorghe Asachi,237,635,677,F,2019-01-05
COLEGIUL TEHNIC GHEORGHE ASACHI BOTOSANI,717,474,179,F,2021-03-22
COLEGIUL TEHNIC GHEORGHE ASACHI FOCSANI,138,587,744,F,2013-03-28
COLEGIUL TEHNIC GHEORGHE ASACHI IASI,295,740,101,F,2012-08-24
COLEGIUL TEHNIC GHEORGHE ASACHI ONESTI,675,567,191,F,2015-05-01
COLEGIUL TEHNIC GHEORGHE BALS ADJUD,447,607,197,M,2017-02-06
COLEGIUL TEHNIC GHEORGHE CARTIANU MUNICIPIUL PIATRA-NEAMT,596,33,623,F,2013-12-22
COLEGIUL TEHNIC G-RAL GHEORGHE MAGHERU TG-JIU,374,173,690,F,2012-12-28
COLEGIUL TEHNIC GRIGORE COBALCESCU MOINESTI,645,714,539,F,2020-08-27
COLEGIUL TEHNIC HENRI COANDA TG-JIU,443,533,225,M,2017-01-20
COLEGIUL TEHNIC HENRI COANDA TIMISOARA,101,364,58,M,2014-01-30
COLEGIUL TEHNIC INFOEL BISTRITA,98,94,342,F,2014-04-13
COLEGIUL TEHNIC IOAN C. STEFANESCU IASI,678,439,347,M,2019-08-28
COLEGIUL TEHNIC IOAN CIORDAS BEIUS,392,105,232,M,2020-08-20
COLEGIUL TEHNIC ION CREANGA ORAS TARGU NEAMT,269,475,252,F,2020-06-05
COLEGIUL TEHNIC ION D. LAZARESCU CUGIR,502,173,230,M,2016-02-21
COLEGIUL TEHNIC ION HOLBAN IASI,662,78,252,F,2012-02-04
COLEGIUL TEHNIC ION MINCU FOCSANI,627,738,732,M,2019-03-01
COLEGIUL TEHNIC ION MINCU TG-JIU,550,514,329,M,2015-08-19
Colegiul Tehnic Iuliu Maniu,711,1,179,F,2013-09-05
COLEGIUL TEHNIC IULIU MANIU SIMLEU SILVANIEI,299,148,512,M,2016-06-07
COLEGIUL TEHNIC LATCU VODA SIRET,492,104,181,M,2019-02-04
Colegiul Tehnic 'Maria Baiulescu' Brasov,227,509,332,M,2011-09-19
COLEGIUL TEHNIC MATASARI,102,462,674,F,2014-06-16
Colegiul Tehnic Mecanic Grivita,675,525,466,M,2015-05-09
Colegiul Tehnic Media,281,250,360,M,2019-03-29
COLEGIUL TEHNIC MEDIENSIS MEDIAS,344,353,140,M,2012-03-05
COLEGIUL TEHNIC MIHAI BACESCU FALTICENI,354,30,140,F,2015-03-09
Colegiul Tehnic Mihai Bravu,529,136,610,M,2012-10-10
COLEGIUL TEHNIC MIHAI VITEAZUL ORADEA,327,722,342,M,2014-08-18
COLEGIUL TEHNIC MIHAIL STURDZA IASI,651,674,614,F,2021-01-06
Colegiul Tehnic Mircea cel Batran,323,105,301,M,2013-09-02
Colegiul Tehnic 'Mircea Cristea' Brasov,93,180,728,M,2017-03-20
COLEGIUL TEHNIC MIRON COSTIN MUNICIPIUL ROMAN,141,189,316,F,2016-07-05
COLEGIUL TEHNIC MOTRU,134,520,289,M,2016-08-14
COLEGIUL TEHNIC NR 2 TG-JIU,700,696,635,F,2017-09-01
COLEGIUL TEHNIC NR.1 VADU CRISULUI,279,621,543,M,2020-05-11
Colegiul Tehnic Petru Maior,408,36,13,M,2014-03-28
COLEGIUL TEHNIC PETRU MUSAT SUCEAVA,426,129,675,M,2011-08-12
COLEGIUL TEHNIC PETRU PONI MUNICIPIUL ROMAN,260,265,404,M,2016-11-08
COLEGIUL TEHNIC RALUCA RIPAN CLUJ-NAPOCA,151,50,454,M,2019-08-22
COLEGIUL TEHNIC RADAUTI,552,444,297,M,2020-10-11
COLEGIUL TEHNIC RESITA,358,580,303,F,2018-12-04
COLEGIUL TEHNIC SAMUIL ISOPESCU SUCEAVA,127,35,50,F,2018-07-10
Colegiul Tehnic 'Simion Mehedinti' Codlea,207,231,186,F,2016-11-17
COLEGIUL TEHNIC TRAIAN VUIA ORADEA,467,649,169,F,2019-11-12
Colegiul Tehnic 'Transilvania' Brasov,474,0,323,F,2014-06-14
COLEGIUL TEHNIC TURDA,297,648,145,M,2013-06-30
COLEGIUL TEHNIC VALERIU D. COTEA FOCSANI,652,392,375,F,2017-10-06
COLEGIUL TEHNIC VICEAMIRAL IOAN BALANESCU GIURGIU,120,592,397,M,2016-05-09
COLEGIUL TEHNIC VICTOR UNGUREANU CAMPIA TURZII,120,252,75,M,2018-05-29
COLEGIUL TEHNOLOGIC CONSTANTIN BRANCOVEANU,408,152,110,F,2018-08-17
Colegiul Tehnologic Grigore Cerchez,629,282,445,F,2018-12-21
COLEGIUL TEHNOLOGIC SPIRU HARET MUNICIPIUL PIATRA-NEAMT,635,664,674,F,2018-03-17
Colegiul Tehnologic Viaceslav Harnaj,162,257,227,F,2021-01-21
COLEGIUL TERTIAR NONUNIVERSITAR,464,667,64,M,2021-06-02
COLEGIUL TERTIAR NONUNIVERSITAR - USAMVB,549,558,243,M,2017-02-27
COLEGIUL TERTIAR NONUNIVERSITAR EFTIMIE MURGU RESITA,319,394,477,F,2013-06-23
COLEGIUL TERTIAR NONUNIVERSITAR PITESTI,480,491,147,M,2014-03-27
COLEGIUL TERTIAR NONUNIVERSITAR-USAMVB,257,546,548,M,2020-05-28
Colegiul UCECOM Spiru Haret,399,321,100,F,2014-01-15
Colegiul Universitar Spiru Haret,485,746,228,F,2014-04-25
COLEGIUL UNIVERSITAR SPIRU HARET CRAIOVA,691,258,383,F,2017-03-23
Colegiul Universitatii Hyperion,140,305,644,M,2018-02-02
COLEGIUL VASILE LOVINESCU FALTICENI,206,118,531,M,2015-05-12
COLEGIULCSIKY GERGELY ARAD,711,266,5,M,2018-07-21
Complexul Educational Laude-Reut,655,542,210,F,2012-03-14
Complexul Scolar CRONOS,335,737,607,M,2018-01-05
CSS - Colegiul National Aurel Vlaicu,65,82,500,M,2016-07-22
CSS - Colegiul National Emil Racovita,668,44,697,M,2013-07-28
CSS - Colegiul Tehnic Dinicu Golescu,597,512,54,F,2019-01-11
CSS - Colegiul Tehnic Feroviar Mihai I,7,105,247,M,2015-07-24
CSS - Colegiul Tehnic Media,122,533,98,M,2021-01-23
CSS - Liceul cu Program Sportiv Mircea Eliade,168,743,267,F,2017-08-07
CSS BRATIANU MUN. DRAGASANI,13,709,291,F,2018-04-30
CSS GIB MIHAESCU,194,476,529,F,2012-05-12
CSS-LPS BRAILA,439,198,382,F,2021-06-18
F.E.G. EDUCATION SCOALA POSTLICEALA-FILIALA BOTOSANI,604,602,195,M,2011-12-19
F.E.G. EDUCATION SCOALA POSTLICEALA-FILIALA DOROHOI,614,734,95,M,2013-11-14
LICEUL AGRICOL Dr. C. ANGELESCU MUNICIPIUL BUZAU,104,610,538,F,2016-11-25
LICEUL AGRICOL POARTA ALBA,102,170,118,F,2012-05-09
LICEUL ALEXANDRU CEL BUN'' BOTOSANI,268,316,146,M,2014-11-14
LICEUL ALEXANDRU ODOBESCU LEHLIU GARA,485,301,424,F,2020-06-16
Liceul 'Andrei Muresanu' Brasov,18,718,720,M,2019-05-27
LICEUL ATANASIE MARIENESCU LIPOVA,502,197,235,M,2012-01-01
LICEUL AUREL RAINU FIENI,11,16,475,F,2020-07-20
LICEUL BANATEAN OTELU ROSU,743,26,229,F,2016-06-09
LICEUL BORSA,169,76,559,M,2019-03-03
LICEUL CAROL I  ORASUL PLOPENI,254,589,232,F,2017-04-27
LICEUL CAROL I ORAS BICAZ,70,30,695,M,2018-09-06
LICEUL CHARLES LAUGIER CRAIOVA,391,211,470,F,2014-01-19
LICEUL COBADIN,640,501,622,F,2021-07-19
LICEUL CONSTANTIN BRANCOVEANU ORAS HOREZU,577,582,302,M,2012-07-06
LICEUL CORNELIU MEDREA ZLATNA,705,224,593,F,2013-03-16
LICEUL CRESTIN LOGOS BISTRITA,212,55,686,F,2012-08-16
LICEUL CU PROGRAM SPORTIV,274,501,368,F,2013-05-05
LICEUL CU PROGRAM SPORTIV  FLORIN FLESERIU SEBES,397,646,573,F,2020-07-20
LICEUL CU PROGRAM SPORTIV ALBA IULIA,671,742,195,M,2018-10-08
LICEUL CU PROGRAM SPORTIV ARAD,172,351,382,M,2013-07-27
LICEUL CU PROGRAM SPORTIV AVRAM IANCU ZALAU,735,67,282,F,2019-05-14
LICEUL CU PROGRAM SPORTIV BACAU,331,511,9,M,2014-08-30
LICEUL CU PROGRAM SPORTIV BAIA MARE,516,251,615,F,2018-01-08
LICEUL CU PROGRAM SPORTIV BANATUL TIMISOARA,558,680,269,M,2012-06-16
LICEUL CU PROGRAM SPORTIV BIHORUL ORADEA,649,655,600,M,2018-02-13
LICEUL CU PROGRAM SPORTIV BISTRITA,741,7,29,F,2015-06-05
LICEUL CU PROGRAM SPORTIV BOTOSANI,235,380,19,F,2016-03-18
Liceul cu Program Sportiv Botosani-sectie CSS,479,545,536,F,2018-06-20
Liceul cu Program Sportiv Brasov,86,600,214,M,2015-10-25
LICEUL CU PROGRAM SPORTIV CAMPULUNG,522,58,631,F,2016-01-27
LICEUL CU PROGRAM SPORTIV CETATE DEVA,100,158,609,M,2012-02-19
LICEUL CU PROGRAM SPORTIV CLUJ-NAPOCA,496,36,561,F,2015-01-09
LICEUL CU PROGRAM SPORTIV FOCSANI,639,709,36,M,2019-02-01
LICEUL CU PROGRAM SPORTIV HELMUT DUCKADAM CLINCENI,519,418,86,M,2014-02-25
LICEUL CU PROGRAM SPORTIV IASI,384,150,165,F,2019-08-26
LICEUL CU PROGRAM SPORTIV IOLANDA BALAS SOTER MUNICIPIUL BUZAU,404,686,480,M,2013-01-09
LICEUL CU PROGRAM SPORTIV LOCALITATEA GALATI,473,50,482,F,2013-06-10
Liceul cu Program Sportiv Mircea Eliade,625,364,325,F,2013-05-26
LICEUL CU PROGRAM SPORTIV MUN. VASLUI,556,732,506,M,2012-11-30
LICEUL CU PROGRAM SPORTIV MUNICIPIUL PIATRA-NEAMT,264,562,228,F,2012-02-23
LICEUL CU PROGRAM SPORTIV MUNICIPIUL ROMAN,564,471,600,M,2018-03-02
LICEUL CU PROGRAM SPORTIV NADIA COMANECI ONESTI,697,142,390,F,2019-03-03
LICEUL CU PROGRAM SPORTIV 'NICOLAE ROTARU' CONSTANTA,131,481,53,F,2016-03-04
LICEUL CU PROGRAM SPORTIV PETRACHE TRISCU CRAIOVA,113,382,387,M,2016-06-18
LICEUL CU PROGRAM SPORTIV SATU MARE,618,61,542,M,2015-12-22
LICEUL CU PROGRAM SPORTIV SLATINA,392,630,662,F,2012-02-04
LICEUL CU PROGRAM SPORTIV SUCEAVA,470,184,591,M,2017-12-02
LICEUL CU PROGRAM SPORTIV SZASZ ADALBERT TIRGU MURES,248,437,507,F,2015-03-04
LICEUL CU PROGRAM SPORTIV SZASZ ADALBERT TIRGU MURES-CSS,664,393,331,F,2016-09-04
LICEUL CU PROGRAM SPORTIV TG-JIU,268,527,432,F,2012-06-03
LICEUL CU PROGRAM SPORTIV VIITORUL PITESTI,33,177,692,M,2019-09-04
LICEUL DANUBIUS CALARASI,40,374,352,M,2019-05-25
LICEUL DE AGRICULTURA SI INDUSTRIE ALIMENTARA ODOBESTI,609,95,610,F,2019-09-15
LICEUL DE ARTA GHEORGHE TATTARESCU FOCSANI,278,414,217,F,2020-09-30
LICEUL DE ARTA STEFAN LUCHIAN BOTOSANI,608,331,116,F,2018-02-27
LICEUL DE ARTA IOAN SIMA ZALAU,105,529,571,M,2014-04-06
LICEUL DE ARTA ION VIDU TIMISOARA,88,121,293,F,2015-11-12
LICEUL DE ARTA SIBIU,26,2,111,M,2016-08-05
LICEUL DE ARTE AUREL POPP SATU MARE,556,76,281,F,2012-12-25
LICEUL DE ARTE BALASA DOAMNA TARGOVISTE,378,463,245,F,2012-07-16
LICEUL DE ARTE CONSTANTIN BRAILOIU TG-JIU,392,328,530,F,2014-05-11
LICEUL DE ARTE CORNELIU BABA BISTRITA,90,386,730,F,2015-03-30
LICEUL DE ARTE DIMITRIE CUCLIN LOCALITATEA GALATI,582,369,555,M,2015-05-12
LICEUL DE ARTE DINU LIPATTI PITESTI,492,119,122,M,2012-10-26
LICEUL DE ARTE DR.PALLO IMRE ODORHEIU SECUIESC,132,529,70,M,2019-02-26
LICEUL DE ARTE GEORGE GEORGESCU TULCEA,89,119,35,F,2014-06-14
LICEUL DE ARTE HARICLEA DARCLEE,329,411,533,M,2012-08-29
LICEUL DE ARTE IONEL PERLEA SLOBOZIA,259,512,81,F,2019-06-26
LICEUL DE ARTE I.ST.PAULIAN,564,620,225,M,2019-11-15
LICEUL DE ARTE MARGARETA STERIAN MUNICIPIUL BUZAU,96,671,511,M,2017-12-13
LICEUL DE ARTE MARIN SORESCU CRAIOVA,142,416,332,F,2013-12-11
LICEUL DE ARTE NAGY ISTVAN MIERCUREA CIUC,468,55,283,F,2018-02-07
LICEUL DE ARTE ORADEA,394,280,407,M,2020-01-09
Liceul de Arte Plastice Nicolae Tonitza,645,428,156,F,2012-10-17
LICEUL DE ARTE PLASTICE TIMISOARA,165,208,358,M,2016-02-08
Liceul de Arte Plugor Sandor Sfantu Gheorghe,288,407,201,F,2013-01-25
LICEUL DE ARTE REGINA MARIA ALBA IULIA,150,427,92,F,2015-02-12
LICEUL DE ARTE SABIN PAUTA RESITA,458,76,22,F,2019-05-01
LICEUL DE ARTE SIGISMUND TODUTA DEVA,170,468,507,M,2020-01-13
LICEUL DE ARTE VICTOR BRAUNER MUNICIPIUL PIATRA-NEAMT,509,560,6,M,2015-01-28
LICEUL DE ARTE VICTOR GIULEANU MUN. RM. VALCEA,269,536,648,F,2011-12-31
LICEUL DE ARTE VIZUALE ROMULUS LADEA CLUJ-NAPOCA,26,378,727,M,2015-01-14
Liceul de Coregrafie Floria Capsali,563,626,293,M,2017-09-18
