School_Unit_Name,Elementary_school_cases,Middle_school_cases,High_school_cases,Gender,Reporting_date
COLEGIUL NATIONAL IENACHITA VACARESCU TARGOVISTE,11,45,36,F,2019-11-27
Colegiul National I.L.Caragiale,28,39,3,F,2012-07-07
COLEGIUL NATIONAL IOAN SLAVICI SATU MARE,37,19,42,M,2019-12-18
COLEGIUL NATIONAL ION C. BRATIANU PITESTI,47,26,22,F,2020-09-27
Colegiul National Ion Creanga,8,16,48,M,2013-10-26
COLEGIUL NATIONAL ION LUCA CARAGIALE MORENI,38,18,8,F,2017-01-21
COLEGIUL NATIONAL ION LUCA CARAGIALE MUNICIPIUL PLOIESTI,17,39,5,F,2012-06-21
COLEGIUL NATIONAL ION MAIORESCU GIURGIU,51,45,36,M,2012-04-09
COLEGIUL NATIONAL ION MINULESCU SLATINA,41,15,31,M,2019-06-06
Colegiul National Ion Neculce,41,41,5,F,2018-07-10
COLEGIUL NATIONAL IOSIF VULCAN ORADEA,38,48,13,F,2017-09-30
Colegiul National Iulia Hasdeu,34,50,32,F,2020-11-28
Colegiul National 'Johannes Honterus' Brasov,20,4,38,M,2020-04-14
COLEGIUL NATIONAL 'KEMAL ATATURK' MEDGIDIA,26,48,24,M,2013-01-19
COLEGIUL NATIONAL LIVIU REBREANU BISTRITA,8,41,7,M,2014-10-24
COLEGIUL NATIONAL MARTON ARON MIERCUREA CIUC,13,12,36,M,2011-10-27
Colegiul National Matei Basarab,27,34,19,M,2020-06-20
Colegiul National Mihai Eminescu,13,46,23,M,2013-03-16
COLEGIUL NATIONAL 'MIHAI EMINESCU' CONSTANTA,2,26,44,F,2016-12-14
COLEGIUL NATIONAL MIHAI EMINESCU IASI,37,45,53,M,2019-08-18
COLEGIUL NATIONAL MIHAI EMINESCU MUNICIPIUL BUZAU,38,5,9,F,2015-08-03
COLEGIUL NATIONAL MIHAI EMINESCU ORADEA,14,5,6,F,2013-10-13
COLEGIUL NATIONAL MIHAI EMINESCU PETROSANI,14,26,10,M,2017-01-10
COLEGIUL NATIONAL MIHAI EMINESCU SATU MARE,25,54,52,M,2020-10-31
COLEGIUL NATIONAL MIHAI EMINESCU SUCEAVA,45,53,17,F,2012-04-06
COLEGIUL NATIONAL MIHAI EMINESCU TOPLITA,15,34,15,F,2020-07-26
Colegiul National Mihai Viteazul,55,24,29,F,2012-06-29
COLEGIUL NATIONAL MIHAI VITEAZUL MUNICIPIUL PLOIESTI,40,35,11,F,2018-12-08
Colegiul National Mihai Viteazul Sfantu Gheorghe,3,21,13,F,2017-06-19
COLEGIUL NATIONAL MIHAI VITEAZUL SLOBOZIA,49,14,27,M,2015-08-20
COLEGIUL NATIONAL MIHAI VITEAZUL TURDA,43,51,27,M,2013-03-06
COLEGIUL NATIONAL MIHAIL SADOVEANU PASCANI,37,41,39,M,2012-03-24
COLEGIUL NATIONAL MILITAR ALEXANDRU IOAN CUZA CONSTANTA,2,25,26,F,2019-12-21
COLEGIUL NATIONAL MILITAR DIMITRIE CANTEMIR BREAZA,44,25,44,M,2011-11-21
COLEGIUL NATIONAL MILITAR STEFAN CEL MARE CAMPULUNG MOLDOVENESC,1,48,49,M,2011-08-09
COLEGIUL NATIONAL 'MIRCEA CEL BATRAN' CONSTANTA,41,48,15,M,2018-01-31
COLEGIUL NATIONAL MIRCEA ELIADE RESITA,27,22,36,M,2017-03-11
COLEGIUL NATIONAL MIRCEA ELIADE SIGHISOARA,14,47,1,M,2014-01-11
COLEGIUL NATIONAL MOISE NICOARA ARAD,24,45,22,F,2015-04-09
COLEGIUL NATIONAL NICHITA STANESCU MUNICIPIUL PLOIESTI,42,44,9,F,2020-09-10
COLEGIUL NATIONAL NICOLAE BALCESCU,8,18,1,F,2021-07-04
COLEGIUL NATIONAL NICOLAE GRIGORESCU MUNICIPIUL CAMPINA,44,11,22,M,2015-02-22
COLEGIUL NATIONAL NICOLAE IORGA ORASUL VALENII DE MUNTE,23,8,37,F,2019-12-19
COLEGIUL NATIONAL NICOLAE TITULESCU PUCIOASA,54,54,27,M,2012-11-15
COLEGIUL NATIONAL NICU GANE FALTICENI,30,37,19,M,2021-07-12
Colegiul National Octav Onicescu,47,49,42,M,2016-03-27
COLEGIUL NATIONAL OCTAVIAN GOGA MARGHITA,43,24,13,M,2016-05-07
COLEGIUL NATIONAL OCTAVIAN GOGA MIERCUREA CIUC,24,38,14,M,2016-12-20
COLEGIUL NATIONAL OCTAVIAN GOGA SIBIU,13,0,9,F,2013-04-09
COLEGIUL NATIONAL ONISIFOR GHIBU ORADEA,55,31,44,M,2014-09-28
COLEGIUL NATIONAL PEDAGOGIC ANDREI SAGUNA SIBIU,12,26,10,F,2012-10-23
COLEGIUL NATIONAL PEDAGOGIC CARMEN SYLVA TIMISOARA,7,25,21,F,2014-01-18
COLEGIUL NATIONAL PEDAGOGIC CAROL I CAMPULUNG,17,52,53,F,2011-09-26
COLEGIUL NATIONAL PEDAGOGIC 'CONSTANTIN BRATESCU' CONSTANTA,11,8,40,M,2020-05-15
COLEGIUL NATIONAL PEDAGOGIC DUMITRU PANAITESCU PERPESSICIUS,24,2,37,M,2013-11-22
COLEGIUL NATIONAL PEDAGOGIC GHEORGHE LAZAR CLUJ-NAPOCA,10,10,9,F,2020-09-24
COLEGIUL NATIONAL PEDAGOGIC MIHAI EMINESCU TIRGU MURES,8,30,8,F,2016-12-25
COLEGIUL NATIONAL PEDAGOGIC MIRCEA SCARLAT ALEXANDRIA,51,3,1,F,2016-03-12
COLEGIUL NATIONAL PEDAGOGIC REGINA MARIA DEVA,15,42,3,F,2013-09-28
COLEGIUL NATIONAL PEDAGOGIC SPIRU HARET MUNICIPIUL BUZAU,17,43,16,M,2015-05-28
COLEGIUL NATIONAL PEDAGOGIC STEFAN CEL MARE BACAU,39,10,12,M,2015-04-05
COLEGIUL NATIONAL PEDAGOGIC STEFAN ODOBLEJA,44,54,55,M,2016-11-30
COLEGIUL NATIONAL PETRU RARES BECLEAN,16,30,37,M,2017-12-06
COLEGIUL NATIONAL PETRU RARES MUNICIPIUL PIATRA-NEAMT,27,18,20,F,2016-11-14
COLEGIUL NATIONAL PETRU RARES SUCEAVA,44,42,48,M,2018-09-17
COLEGIUL NATIONAL PREPARANDIA-DIMITRIE TICHINDEAL ARAD,18,18,14,F,2016-05-26
COLEGIUL NATIONAL RADU GRECEANU SLATINA,3,7,40,M,2020-06-03
Colegiul National 'Radu Negru' Fagaras,38,50,1,F,2013-06-28
COLEGIUL NATIONAL ROMAN VODA MUNICIPIUL ROMAN,6,44,54,M,2012-12-23
COLEGIUL NATIONAL SAMUEL VON BRUKENTHAL SIBIU,48,55,45,F,2021-07-19
COLEGIUL NATIONAL SAMUIL VULCAN BEIUS,17,15,52,F,2018-12-04
Colegiul National Sfantul Sava,3,45,27,M,2012-01-14
COLEGIUL NATIONAL SILVANIA ZALAU,29,32,6,F,2013-03-24
COLEGIUL NATIONAL SIMION BARNUTIU SIMLEU SILVANIEI,15,19,1,F,2017-05-16
Colegiul National Spiru Haret,43,28,41,F,2020-06-30
Colegiul National Szekely Miko Sfantu Gheorghe,40,37,36,M,2016-07-09
Colegiul National Scoala Centrala,37,48,37,M,2013-04-27
COLEGIUL NATIONAL STEFAN CEL MARE HARLAU,11,19,11,F,2018-08-10
COLEGIUL NATIONAL STEFAN CEL MARE ORAS TARGU NEAMT,21,18,15,M,2017-04-10
COLEGIUL NATIONAL STEFAN CEL MARE SUCEAVA,36,20,22,M,2013-04-15
COLEGIUL NATIONAL TEODOR NES SALONTA,39,29,8,M,2019-11-10
COLEGIUL NATIONAL TRAIAN,52,55,11,M,2020-08-09
COLEGIUL NATIONAL TRAIAN DODA CARANSEBES,14,4,30,M,2012-01-14
COLEGIUL NATIONAL TRAIAN LALESCU RESITA,6,30,27,F,2011-11-14
Colegiul National 'Unirea' Brasov,22,5,34,F,2014-07-04
COLEGIUL NATIONAL UNIREA TIRGU MURES,35,3,7,M,2012-07-04
COLEGIUL NATIONAL UNIREA TURNU MAGURELE,13,6,10,M,2017-06-16
COLEGIUL NATIONAL VASILE ALECSANDRI BACAU,39,55,47,F,2018-02-13
COLEGIUL NATIONAL VASILE GOLDIS ARAD,45,13,28,F,2016-10-05
Colegiul National Victor Babes,43,33,5,F,2020-03-27
COLEGIUL NATIONAL VLADIMIR STREINU GAESTI,1,37,49,M,2019-01-05
COLEGIUL NATIONAL VLAICU VODA CURTEA DE ARGES,33,54,45,F,2020-11-07
COLEGIUL NATIONAL ZINCA GOLESCU PITESTI,30,19,45,M,2020-01-26
COLEGIUL NATIONALGRIGORE MOISIL URZICENI,4,26,29,F,2018-12-12
COLEGIUL NICOLAE PAULESCU MUNICIPIUL RAMNICU SARAT,4,2,17,M,2017-11-25
Colegiul 'Nicolae Titulescu' Brasov,29,13,9,M,2013-02-10
COLEGIUL N.V. KARPEN BACAU,36,49,10,M,2015-05-16
COLEGIUL PARTICULAR VASILE GOLDIS ARAD,32,53,50,M,2014-06-02
COLEGIUL PEDAGOGIC VASILE LUPU IASI,51,53,51,F,2015-04-26
Colegiul pentru Agricultura si Industrie Alimentara 'Tara Barsei' Prejmer,10,22,5,M,2018-01-14
COLEGIUL REFORMAT BACZKAMADARASI KIS GERGELY ODORHEIU SECUIESC,46,22,31,F,2018-01-23
COLEGIUL RICHARD WURMBRAND IASI,39,20,43,M,2015-11-29
Colegiul Romano-Catolic Sfantul Iosif,29,10,50,F,2020-09-17
COLEGIUL SILVIC BUCOVINA CAMPULUNG MOLDOVENESC,19,22,39,F,2021-01-21
COLEGIUL SILVIC THEODOR PIETRARU BRANESTI,24,19,24,M,2017-12-27
COLEGIUL SPIRU HARET MUNICIPIUL PLOIESTI,46,11,13,F,2021-01-21
COLEGIUL SCOALA NATIONALA DE GAZ MEDIAS,48,30,19,F,2017-10-04
COLEGIUL TEHNIC ALESANDRU PAPIU ILARIAN ZALAU,44,24,48,M,2019-03-22
COLEGIUL TEHNIC ALEXANDRU IOAN CUZA SUCEAVA,32,31,44,F,2015-01-09
COLEGIUL TEHNIC ALEXANDRU ROMAN ALESD,45,13,30,F,2019-02-26
COLEGIUL TEHNIC ANA ASLAN CLUJ-NAPOCA,35,30,46,M,2011-12-12
Colegiul Tehnic Anghel Saligny,19,24,3,F,2014-01-03
COLEGIUL TEHNIC ANGHEL SALIGNY BAIA MARE,4,0,41,F,2012-05-10
COLEGIUL TEHNIC ANGHEL SALIGNY CLUJ-NAPOCA,38,50,31,F,2018-11-18
COLEGIUL TEHNIC APULUM ALBA IULIA,43,33,14,M,2012-12-18
COLEGIUL TEHNIC ARMAND CALINESCU PITESTI,27,1,38,M,2020-12-28
COLEGIUL TEHNIC AUGUST TREBONIU LAURIAN AGNITA,50,55,50,F,2014-03-18
COLEGIUL TEHNIC AUREL VLAICU BAIA MARE,0,3,50,F,2012-02-23
COLEGIUL TEHNIC AUTO TRAIAN VUIA FOCSANI,21,24,0,F,2016-10-29
COLEGIUL TEHNIC BATTHYANY IGNAC GHEORGHENI,45,24,37,M,2012-03-24
Colegiul Tehnic Carol I,50,16,37,M,2021-04-29
COLEGIUL TEHNIC CAMPULUNG,13,53,18,M,2014-12-29
COLEGIUL TEHNIC CD NENITESCU BAIA MARE,3,2,13,M,2013-11-17
COLEGIUL TEHNIC CIBINIUM SIBIU,45,52,40,F,2012-05-24
COLEGIUL TEHNIC CONSTANTIN BRANCUSI PETRILA,5,23,2,F,2015-09-01
Colegiul Tehnic Costin D. Nenitescu,41,49,50,F,2013-10-16
COLEGIUL TEHNIC COSTIN D. NENITESCU PITESTI,12,7,52,F,2012-12-03
COLEGIUL TEHNIC DANUBIANA MUNICIPIUL ROMAN,18,20,24,M,2018-11-24
Colegiul Tehnic de Aeronautica Henri Coanda,55,21,51,M,2016-11-08
Colegiul Tehnic de Arhitectura Si Lucrari Publice Ioan N. Socolescu,40,16,50,M,2020-07-04
COLEGIUL TEHNIC DE CAI FERATE UNIREA PASCANI,49,30,16,F,2021-03-13
COLEGIUL TEHNIC DE COMUNICATII AUGUSTIN MAIOR CLUJ-NAPOCA,44,51,0,F,2021-06-04
Colegiul Tehnic de Industrie Alimentara Dumitru Motoc,6,53,6,F,2011-09-02
COLEGIUL TEHNIC DE INDUSTRIE ALIMENTARA SUCEAVA,41,37,15,F,2018-02-27
Colegiul Tehnic de Posta si Telecomunicatii Gheorghe Airinei,17,41,19,F,2018-09-19
Colegiul Tehnic de Transporturi Brasov,32,34,14,F,2013-09-27
COLEGIUL TEHNIC DE TRANSPORTURI MUNICIPIUL PIATRA-NEAMT,46,30,49,M,2015-10-07
COLEGIUL TEHNIC DE TRANSPORTURI TRANSILVANIA CLUJ-NAPOCA,2,20,46,M,2011-09-07
COLEGIUL TEHNIC DIMITRIE GHIKA COMANESTI,40,25,24,M,2017-02-08
Colegiul Tehnic Dimitrie Leonida,20,21,22,M,2014-08-24
Colegiul Tehnic Dinicu Golescu,25,39,14,M,2017-10-28
Colegiul Tehnic 'Dr. Alexandru Barbat' Victoria,34,4,28,M,2014-03-05
Colegiul Tehnic Edmond Nicolau,1,34,46,F,2017-08-05
COLEGIUL TEHNIC EDMOND NICOLAU FOCSANI,6,39,17,M,2012-09-03
COLEGIUL TEHNIC EMANUIL UNGUREANU TIMISOARA,52,50,50,F,2015-02-25
Colegiul Tehnic Energetic,18,48,1,M,2015-07-14
COLEGIUL TEHNIC ENERGETIC CLUJ-NAPOCA,54,32,40,M,2013-11-28
Colegiul Tehnic Energetic 'Remus Radulet' Brasov,15,35,20,F,2016-10-10
COLEGIUL TEHNIC ENERGETIC SIBIU,49,33,31,F,2018-03-13
Colegiul Tehnic Feroviar Mihai I,29,18,26,M,2018-05-24
COLEGIUL TEHNIC FORESTIER MUNICIPIUL CAMPINA,26,36,12,F,2018-08-18
COLEGIUL TEHNIC FORESTIER MUNICIPIUL PIATRA-NEAMT,29,13,42,M,2011-12-22
COLEGIUL TEHNIC GEORGE BARITIU BAIA MARE,0,9,16,F,2015-01-14
Colegiul Tehnic Gheorghe Asachi,3,47,19,M,2019-01-04
COLEGIUL TEHNIC GHEORGHE ASACHI BOTOSANI,22,20,48,M,2021-03-21
COLEGIUL TEHNIC GHEORGHE ASACHI FOCSANI,16,32,9,M,2013-03-27
COLEGIUL TEHNIC GHEORGHE ASACHI IASI,12,19,52,M,2012-08-23
COLEGIUL TEHNIC GHEORGHE ASACHI ONESTI,30,12,33,M,2015-04-30
COLEGIUL TEHNIC GHEORGHE BALS ADJUD,53,1,39,F,2017-02-05
COLEGIUL TEHNIC GHEORGHE CARTIANU MUNICIPIUL PIATRA-NEAMT,52,17,14,M,2013-12-21
COLEGIUL TEHNIC G-RAL GHEORGHE MAGHERU TG-JIU,25,15,21,M,2012-12-27
COLEGIUL TEHNIC GRIGORE COBALCESCU MOINESTI,4,24,39,M,2020-08-26
COLEGIUL TEHNIC HENRI COANDA TG-JIU,42,49,3,F,2017-01-19
COLEGIUL TEHNIC HENRI COANDA TIMISOARA,34,48,13,F,2014-01-29
COLEGIUL TEHNIC INFOEL BISTRITA,36,46,30,M,2014-04-12
COLEGIUL TEHNIC IOAN C. STEFANESCU IASI,0,18,0,F,2019-08-27
COLEGIUL TEHNIC IOAN CIORDAS BEIUS,3,30,9,F,2020-08-19
COLEGIUL TEHNIC ION CREANGA ORAS TARGU NEAMT,49,38,9,M,2020-06-04
COLEGIUL TEHNIC ION D. LAZARESCU CUGIR,4,13,29,F,2016-02-20
COLEGIUL TEHNIC ION HOLBAN IASI,4,9,44,M,2012-02-03
COLEGIUL TEHNIC ION MINCU FOCSANI,52,49,17,F,2019-02-28
COLEGIUL TEHNIC ION MINCU TG-JIU,7,49,43,F,2015-08-18
Colegiul Tehnic Iuliu Maniu,0,48,1,M,2013-09-04
COLEGIUL TEHNIC IULIU MANIU SIMLEU SILVANIEI,45,17,29,F,2016-06-06
COLEGIUL TEHNIC LATCU VODA SIRET,1,50,8,F,2019-02-03
Colegiul Tehnic 'Maria Baiulescu' Brasov,37,11,17,F,2011-09-18
COLEGIUL TEHNIC MATASARI,6,42,38,M,2014-06-15
Colegiul Tehnic Mecanic Grivita,44,52,30,F,2015-05-08
Colegiul Tehnic Media,27,10,54,F,2019-03-28
COLEGIUL TEHNIC MEDIENSIS MEDIAS,40,26,31,F,2012-03-04
COLEGIUL TEHNIC MIHAI BACESCU FALTICENI,8,36,6,M,2015-03-08
Colegiul Tehnic Mihai Bravu,16,43,29,F,2012-10-09
COLEGIUL TEHNIC MIHAI VITEAZUL ORADEA,11,31,32,F,2014-08-17
COLEGIUL TEHNIC MIHAIL STURDZA IASI,44,3,32,M,2021-01-05
Colegiul Tehnic Mircea cel Batran,54,38,41,F,2013-09-01
Colegiul Tehnic 'Mircea Cristea' Brasov,43,19,50,F,2017-03-19
COLEGIUL TEHNIC MIRON COSTIN MUNICIPIUL ROMAN,12,37,5,M,2016-07-04
COLEGIUL TEHNIC MOTRU,5,22,42,F,2016-08-13
COLEGIUL TEHNIC NR 2 TG-JIU,53,23,40,M,2017-08-31
COLEGIUL TEHNIC NR.1 VADU CRISULUI,52,51,53,F,2020-05-10
Colegiul Tehnic Petru Maior,15,17,34,F,2014-03-27
COLEGIUL TEHNIC PETRU MUSAT SUCEAVA,7,19,7,F,2011-08-11
COLEGIUL TEHNIC PETRU PONI MUNICIPIUL ROMAN,48,36,11,F,2016-11-07
COLEGIUL TEHNIC RALUCA RIPAN CLUJ-NAPOCA,39,32,24,F,2019-08-21
COLEGIUL TEHNIC RADAUTI,14,33,6,F,2020-10-10
COLEGIUL TEHNIC RESITA,32,43,47,M,2018-12-03
COLEGIUL TEHNIC SAMUIL ISOPESCU SUCEAVA,20,40,4,M,2018-07-09
Colegiul Tehnic 'Simion Mehedinti' Codlea,54,42,24,M,2016-11-16
COLEGIUL TEHNIC TRAIAN VUIA ORADEA,8,5,6,M,2019-11-11
Colegiul Tehnic 'Transilvania' Brasov,33,0,23,M,2014-06-13
COLEGIUL TEHNIC TURDA,53,25,6,F,2013-06-29
COLEGIUL TEHNIC VALERIU D. COTEA FOCSANI,31,54,22,M,2017-10-05
COLEGIUL TEHNIC VICEAMIRAL IOAN BALANESCU GIURGIU,48,49,31,F,2016-05-08
COLEGIUL TEHNIC VICTOR UNGUREANU CAMPIA TURZII,51,32,50,F,2018-05-28
COLEGIUL TEHNOLOGIC CONSTANTIN BRANCOVEANU,21,5,1,M,2018-08-16
Colegiul Tehnologic Grigore Cerchez,21,49,6,M,2018-12-20
COLEGIUL TEHNOLOGIC SPIRU HARET MUNICIPIUL PIATRA-NEAMT,4,7,43,M,2018-03-16
Colegiul Tehnologic Viaceslav Harnaj,43,28,25,M,2021-01-20
COLEGIUL TERTIAR NONUNIVERSITAR,46,0,28,F,2021-06-01
COLEGIUL TERTIAR NONUNIVERSITAR - USAMVB,2,20,29,F,2017-02-26
COLEGIUL TERTIAR NONUNIVERSITAR EFTIMIE MURGU RESITA,48,7,35,M,2013-06-22
COLEGIUL TERTIAR NONUNIVERSITAR PITESTI,10,50,34,F,2014-03-26
COLEGIUL TERTIAR NONUNIVERSITAR-USAMVB,44,30,32,F,2020-05-27
Colegiul UCECOM Spiru Haret,16,45,52,M,2014-01-14
Colegiul Universitar Spiru Haret,36,55,38,M,2014-04-24
COLEGIUL UNIVERSITAR SPIRU HARET CRAIOVA,45,26,18,M,2017-03-22
Colegiul Universitatii Hyperion,49,35,31,F,2018-02-01
COLEGIUL VASILE LOVINESCU FALTICENI,54,7,20,F,2015-05-11
COLEGIULCSIKY GERGELY ARAD,22,22,30,F,2018-07-20
Complexul Educational Laude-Reut,23,1,34,M,2012-03-13
Complexul Scolar CRONOS,27,41,34,F,2018-01-04
CSS - Colegiul National Aurel Vlaicu,29,37,36,F,2016-07-21
CSS - Colegiul National Emil Racovita,51,35,51,F,2013-07-27
CSS - Colegiul Tehnic Dinicu Golescu,29,4,40,M,2019-01-10
CSS - Colegiul Tehnic Feroviar Mihai I,7,31,37,F,2015-07-23
CSS - Colegiul Tehnic Media,5,12,4,F,2021-01-22
CSS - Liceul cu Program Sportiv Mircea Eliade,32,16,1,M,2017-08-06
CSS BRATIANU MUN. DRAGASANI,31,41,34,M,2018-04-29
CSS GIB MIHAESCU,40,11,42,M,2012-05-11
CSS-LPS BRAILA,29,17,46,M,2021-06-17
F.E.G. EDUCATION SCOALA POSTLICEALA-FILIALA BOTOSANI,9,27,33,F,2011-12-18
F.E.G. EDUCATION SCOALA POSTLICEALA-FILIALA DOROHOI,52,23,49,F,2013-11-13
LICEUL AGRICOL Dr. C. ANGELESCU MUNICIPIUL BUZAU,3,48,15,M,2016-11-24
LICEUL AGRICOL POARTA ALBA,46,16,26,M,2012-05-08
LICEUL ALEXANDRU CEL BUN'' BOTOSANI,24,6,49,F,2014-11-13
LICEUL ALEXANDRU ODOBESCU LEHLIU GARA,23,22,42,M,2020-06-15
Liceul 'Andrei Muresanu' Brasov,55,27,22,F,2019-05-26
LICEUL ATANASIE MARIENESCU LIPOVA,10,15,14,F,2011-12-31
LICEUL AUREL RAINU FIENI,7,36,41,M,2020-07-19
LICEUL BANATEAN OTELU ROSU,40,36,32,M,2016-06-08
LICEUL BORSA,45,37,4,F,2019-03-02
LICEUL CAROL I  ORASUL PLOPENI,20,47,52,M,2017-04-26
LICEUL CAROL I ORAS BICAZ,22,7,11,F,2018-09-05
LICEUL CHARLES LAUGIER CRAIOVA,48,9,32,M,2014-01-18
LICEUL COBADIN,23,28,53,M,2021-07-18
LICEUL CONSTANTIN BRANCOVEANU ORAS HOREZU,42,1,24,F,2012-07-05
LICEUL CORNELIU MEDREA ZLATNA,25,14,23,M,2013-03-15
LICEUL CRESTIN LOGOS BISTRITA,52,25,21,M,2012-08-15
LICEUL CU PROGRAM SPORTIV,5,14,44,M,2013-05-04
LICEUL CU PROGRAM SPORTIV  FLORIN FLESERIU SEBES,21,3,12,M,2020-07-19
LICEUL CU PROGRAM SPORTIV ALBA IULIA,4,15,30,F,2018-10-07
LICEUL CU PROGRAM SPORTIV ARAD,44,28,4,F,2013-07-26
LICEUL CU PROGRAM SPORTIV AVRAM IANCU ZALAU,47,15,35,M,2019-05-13
LICEUL CU PROGRAM SPORTIV BACAU,4,14,39,F,2014-08-29
LICEUL CU PROGRAM SPORTIV BAIA MARE,38,51,36,M,2018-01-07
LICEUL CU PROGRAM SPORTIV BANATUL TIMISOARA,13,30,38,F,2012-06-15
LICEUL CU PROGRAM SPORTIV BIHORUL ORADEA,49,55,48,F,2018-02-12
LICEUL CU PROGRAM SPORTIV BISTRITA,49,54,1,M,2015-06-04
LICEUL CU PROGRAM SPORTIV BOTOSANI,35,41,10,M,2016-03-17
Liceul cu Program Sportiv Botosani-sectie CSS,29,22,5,M,2018-06-19
Liceul cu Program Sportiv Brasov,7,37,16,F,2015-10-24
LICEUL CU PROGRAM SPORTIV CAMPULUNG,24,50,16,M,2016-01-26
LICEUL CU PROGRAM SPORTIV CETATE DEVA,41,23,33,F,2012-02-18
LICEUL CU PROGRAM SPORTIV CLUJ-NAPOCA,29,29,22,M,2015-01-08
LICEUL CU PROGRAM SPORTIV FOCSANI,14,16,48,F,2019-01-31
LICEUL CU PROGRAM SPORTIV HELMUT DUCKADAM CLINCENI,44,28,53,F,2014-02-24
LICEUL CU PROGRAM SPORTIV IASI,2,23,13,M,2019-08-25
LICEUL CU PROGRAM SPORTIV IOLANDA BALAS SOTER MUNICIPIUL BUZAU,43,51,35,F,2013-01-08
LICEUL CU PROGRAM SPORTIV LOCALITATEA GALATI,5,40,44,M,2013-06-09
Liceul cu Program Sportiv Mircea Eliade,8,38,1,M,2013-05-25
LICEUL CU PROGRAM SPORTIV MUN. VASLUI,17,26,24,F,2012-11-29
LICEUL CU PROGRAM SPORTIV MUNICIPIUL PIATRA-NEAMT,29,8,13,M,2012-02-22
LICEUL CU PROGRAM SPORTIV MUNICIPIUL ROMAN,40,15,39,F,2018-03-01
LICEUL CU PROGRAM SPORTIV NADIA COMANECI ONESTI,52,53,38,M,2019-03-02
LICEUL CU PROGRAM SPORTIV 'NICOLAE ROTARU' CONSTANTA,13,32,8,M,2016-03-03
LICEUL CU PROGRAM SPORTIV PETRACHE TRISCU CRAIOVA,53,34,33,F,2016-06-17
LICEUL CU PROGRAM SPORTIV SATU MARE,4,8,35,F,2015-12-21
LICEUL CU PROGRAM SPORTIV SLATINA,52,27,19,M,2012-02-03
LICEUL CU PROGRAM SPORTIV SUCEAVA,22,4,45,F,2017-12-01
LICEUL CU PROGRAM SPORTIV SZASZ ADALBERT TIRGU MURES,24,13,23,M,2015-03-03
LICEUL CU PROGRAM SPORTIV SZASZ ADALBERT TIRGU MURES-CSS,30,26,18,M,2016-09-03
LICEUL CU PROGRAM SPORTIV TG-JIU,53,9,1,M,2012-06-02
LICEUL CU PROGRAM SPORTIV VIITORUL PITESTI,54,18,30,F,2019-09-03
LICEUL DANUBIUS CALARASI,24,32,45,F,2019-05-24
LICEUL DE AGRICULTURA SI INDUSTRIE ALIMENTARA ODOBESTI,11,26,46,M,2019-09-14
LICEUL DE ARTA GHEORGHE TATTARESCU FOCSANI,22,52,41,M,2020-09-29
LICEUL DE ARTA STEFAN LUCHIAN BOTOSANI,46,0,35,M,2018-02-26
LICEUL DE ARTA IOAN SIMA ZALAU,2,22,22,F,2014-04-05
LICEUL DE ARTA ION VIDU TIMISOARA,30,55,2,M,2015-11-11
LICEUL DE ARTA SIBIU,11,11,27,F,2016-08-04
LICEUL DE ARTE AUREL POPP SATU MARE,20,52,31,M,2012-12-24
LICEUL DE ARTE BALASA DOAMNA TARGOVISTE,13,0,45,M,2012-07-15
LICEUL DE ARTE CONSTANTIN BRAILOIU TG-JIU,37,39,35,M,2014-05-10
LICEUL DE ARTE CORNELIU BABA BISTRITA,6,48,51,M,2015-03-29
LICEUL DE ARTE DIMITRIE CUCLIN LOCALITATEA GALATI,11,49,28,F,2015-05-11
LICEUL DE ARTE DINU LIPATTI PITESTI,54,23,49,F,2012-10-25
LICEUL DE ARTE DR.PALLO IMRE ODORHEIU SECUIESC,49,39,5,F,2019-02-25
LICEUL DE ARTE GEORGE GEORGESCU TULCEA,25,47,14,M,2014-06-13
LICEUL DE ARTE HARICLEA DARCLEE,46,30,45,F,2012-08-28
LICEUL DE ARTE IONEL PERLEA SLOBOZIA,33,8,40,M,2019-06-25
LICEUL DE ARTE I.ST.PAULIAN,47,32,30,F,2019-11-14
LICEUL DE ARTE MARGARETA STERIAN MUNICIPIUL BUZAU,50,43,21,F,2017-12-12
LICEUL DE ARTE MARIN SORESCU CRAIOVA,40,35,39,M,2013-12-10
LICEUL DE ARTE NAGY ISTVAN MIERCUREA CIUC,53,5,14,M,2018-02-06
LICEUL DE ARTE ORADEA,45,40,4,F,2020-01-08
Liceul de Arte Plastice Nicolae Tonitza,23,30,53,M,2012-10-16
LICEUL DE ARTE PLASTICE TIMISOARA,50,51,6,F,2016-02-07
Liceul de Arte Plugor Sandor Sfantu Gheorghe,3,13,38,M,2013-01-24
LICEUL DE ARTE REGINA MARIA ALBA IULIA,5,25,55,M,2015-02-11
LICEUL DE ARTE SABIN PAUTA RESITA,2,8,12,M,2019-04-30
LICEUL DE ARTE SIGISMUND TODUTA DEVA,13,50,18,F,2020-01-12
LICEUL DE ARTE VICTOR BRAUNER MUNICIPIUL PIATRA-NEAMT,26,6,51,F,2015-01-27
LICEUL DE ARTE VICTOR GIULEANU MUN. RM. VALCEA,44,13,0,M,2011-12-30
LICEUL DE ARTE VIZUALE ROMULUS LADEA CLUJ-NAPOCA,8,2,48,F,2015-01-13
Liceul de Coregrafie Floria Capsali,2,30,31,F,2017-09-17
